OM_ssb0,OM_ssb_R1_1959,OM_ssb_R1_1960,OM_ssb_R1_1961,OM_ssb_R1_1962,OM_ssb_R1_1963,OM_ssb_R1_1964,OM_ssb_R1_1965,OM_ssb_R1_1966,OM_ssb_R1_1967,OM_ssb_R1_1968,OM_ssb_R1_1969,OM_ssb_R1_1970,OM_ssb_R1_1971,OM_ssb_R1_1972,OM_ssb_R1_1973,OM_ssb_R1_1974,OM_ssb_R1_1975,OM_ssb_R1_1976,OM_ssb_R1_1977,OM_ssb_R1_1978,OM_ssb_R1_1979,OM_ssb_R1_1980,OM_ssb_R1_1981,OM_ssb_R1_1982,OM_ssb_R1_1983,OM_ssb_R1_1984,OM_ssb_R1_1985,OM_ssb_R1_1986,OM_ssb_R1_1987,OM_ssb_R1_1988,OM_ssb_R1_1989,OM_ssb_R1_1990,OM_ssb_R1_1991,OM_ssb_R1_1992,OM_ssb_R1_1993,OM_ssb_R1_1994,OM_ssb_R1_1995,OM_ssb_R1_1996,OM_ssb_R1_1997,OM_ssb_R1_1998,OM_ssb_R1_1999,OM_ssb_R1_2000,OM_ssb_R1_2001,OM_ssb_R1_2002,OM_ssb_R1_2003,OM_ssb_R1_2004,OM_ssb_R1_2005,OM_ssb_R1_2006,OM_ssb_R1_2007,OM_ssb_R1_2008,OM_ssb_R1_2009,OM_ssb_R1_2010,OM_ssb_R1_2011,OM_ssb_R1_2012,OM_ssb_R1_2013,OM_ssb_R1_2014,OM_ssb_R1_2015,OM_ssb_R1_2016,OM_ssb_R1_2017,OM_ssb_R1_2018,AM_ssb0_,AM_ssb_1998,AM_ssb_1999,AM_ssb_2000,AM_ssb_2001,AM_ssb_2002,AM_ssb_2003,AM_ssb_2004,AM_ssb_2005,AM_ssb_2006,AM_ssb_2007,AM_ssb_2008,AM_ssb_2009,AM_ssb_2010,AM_ssb_2011,AM_ssb_2012,AM_ssb_2013,AM_ssb_2014,AM_ssb_2015,AM_ssb_2016,AM_ssb_2017,AM_ssb_2018
57480.1052408897,59313.2001721018,58902.5404725031,58543.8990939431,58308.8147766686,58218.1115605428,58242.6978630566,58322.9170369553,58400.4270016081,58437.2866307576,58424.5462029325,58369.3138292574,58291.6426452136,58222.5260041443,58192.4394187144,58206.2774536585,58231.324670979,58214.9396305983,58111.2429406417,57904.6228069709,57611.0313154636,57265.046400867,56908.5764297567,56586.323388648,56331.8213621166,56152.4405580818,56029.9680825452,55938.3409119072,55857.9997752294,55782.0707291125,55710.864352132,55647.4754596783,55593.1250032074,55546.4832061249,55494.414898654,55416.0180897976,55298.2952002426,55148.7208199728,54998.6293540351,54889.2327871799,54848.4044078268,54517.3125601165,54225.4196048241,53963.7447898665,53725.9548388876,53504.9543529358,53298.0741259104,53116.2074822794,52983.2141227978,52924.6015763907,52961.620071479,53105.8192577709,53356.7155870299,53694.7741674529,54077.9599752473,54446.7667040502,54729.0025195417,54852.8008687944,54763.6534713248,54435.2814938575,53876.9508878382,56329.8,56329.8,55933.2,55505.1,55050.3,54575.5,54088.7,53598.9,53115.5,52647.1,52201,51782.5,51394.7,51038.6,50713.9,50419.1,50148.3,49902.3,49678.4,49474.4,49288.2,49121.4
57480.1052408897,55357.4642625582,56064.8857904773,56788.2762862759,57490.8751530021,58160.2766866249,58797.8685581612,59403.0253206276,59959.874538769,60440.4029770387,60813.4246417795,61057.8906627094,61171.0208813274,61174.837407027,61122.1720125327,61081.9241446529,61115.6454175365,61250.9547421825,61468.6544717081,61709.1080527577,61895.125791052,61963.6735738658,61885.7353064683,61661.8440203799,61306.5864540953,60842.0992861541,60295.5953221942,59707.8516366843,59125.8623099628,58584.924001606,58097.959210471,57653.1307878334,57220.6438394809,56761.7287704343,56240.6379028829,55637.2204928663,54951.7701028314,54206.0858091357,53441.1495371098,52716.3129725374,52109.509756723,51352.7248325683,50827.2197378106,50548.3099393996,50489.1912161966,50594.7459488655,50795.0421404483,51031.3245408063,51257.1392767662,51435.6039437978,51533.6666176516,51523.179180594,51394.2453005816,51160.8428402821,50860.9312116304,50538.6522353985,50233.3794046972,49974.5931093269,49779.4659611749,49661.1653620561,49635.4927106945,52002.1,52002.1,51605.5,51177.4,50722.7,50248,49761.4,49271.9,48788.9,48321.1,47875.6,47457.6,47070.2,46714.5,46390,46095.3,45824.7,45578.7,45355,45151.1,44964.9,44797.7
57480.1052408897,59406.3030197485,59599.1761735533,59822.1516699217,60034.6003250768,60198.8955204071,60294.3983361759,60328.5669833876,60338.7882714005,60384.9707818745,60524.2695440855,60773.6471434673,61092.0691110566,61390.5783795504,61574.8721042411,61584.4755220346,61410.9161590622,61076.9169529364,60613.226662157,60051.4237636898,59420.5343542346,58753.0362656437,58081.4734583213,57435.9665124005,56841.5879064682,56316.2994262034,55864.5652630782,55468.8971439921,55096.7405792899,54719.1519011415,54330.9435657053,53961.7694988856,53666.6734197778,53506.8543525749,53528.1160244337,53748.3911965617,54140.9793562642,54635.1475614568,55136.1773413659,55559.9818045132,55858.5609526099,55638.2398185104,55262.4727053662,54757.0929739976,54142.8450764957,53432.5365651607,52635.7385162545,51772.1304340354,50882.4226226561,50028.5956524345,49272.5346153623,48659.3630555537,48209.4313876009,47916.358483354,47757.0196215068,47701.6007499277,47720.6207294747,47790.0493698449,47894.7357125878,48026.7255152342,48180.4743765699,56126.2,56126.2,55729.6,55301.5,54846.7,54371.9,53885.1,53395.3,52911.9,52443.6,51997.5,51579.1,51191.3,50835.2,50510.5,50215.6,49945.1,49699.2,49475.6,49272,49086,48919.1
57480.1052408897,64031.860760126,63553.6986002898,63268.8128313721,63185.0381230368,63267.2553255752,63442.6752133457,63629.1469688308,63764.0467164106,63818.6340560647,63795.0898522824,63714.7374076392,63603.1623396887,63483.3760265258,63365.019464271,63247.63582199,63128.1695180284,63012.3115793081,62910.4839160549,62832.307567221,62778.567862178,62744.4099772335,62730.5455204528,62747.7475646316,62816.8413661808,62957.3077533705,63176.8106090443,63458.0542509927,63760.5774623891,64028.2511639373,64202.8026017237,64242.2881852153,64133.6033152918,63891.8866475118,63564.9696868345,63220.8826327845,62931.0445558811,62752.196832587,62707.1526728774,62782.7070604624,62933.7083975119,62708.9424031491,62382.111618772,61896.3666544539,61227.0481107551,60385.5529178094,59404.9724116557,58323.1038865108,57172.3686472067,55982.5725124824,54783.0803479729,53595.5783548214,52434.0293340881,51308.8265381635,50236.2662827903,49239.859900752,48351.3948332395,47607.2539291435,47030.7909856338,46622.7092961472,46360.6629503659,54072.2,54072.2,53675.6,53247.5,52792.7,52318,51831.3,51341.6,50858.4,50390.3,49944.6,49526.3,49138.7,48782.8,48458.2,48163.4,47892.9,47647.1,47423.3,47219.5,47033.3,46866.2
57480.1052408897,61240.8418069536,61689.6462328676,62124.5567171326,62533.3523772736,62902.0000588718,63205.1527544997,63408.7712493552,63476.2598760996,63384.782271407,63140.8284544907,62779.1771313632,62352.3505773096,61902.8451043509,61440.8143412952,60941.6893605638,60369.88516139,59695.6234166669,58911.8561104507,58037.2961622736,57114.8082171008,56205.3008573471,55383.8011269027,54727.0669514029,54302.3922609816,54148.8560721248,54258.9191968278,54570.2924941236,54975.8010400831,55351.8296217395,55592.9638439182,55636.0012344873,55469.4528403206,55127.8159501398,54677.921605045,54195.452504174,53741.3985904023,53346.4230183361,53011.8483244106,52725.5578582128,52483.9284051511,51928.4477612273,51407.6710282101,50920.0743460168,50449.3020012541,49968.1151790475,49443.646788347,48847.3912960651,48165.0639858352,47399.0877170485,46569.9389079422,45712.3595188926,44872.961890167,44111.7951352043,43494.0750052188,43076.5748588712,42898.8323310037,42980.0636548104,43319.0108077356,43893.2498912541,44659.0603176295,51080.9,51080.9,50684.3,50256.2,49801.5,49326.8,48840.3,48350.9,47868,47400.3,46955,46537.1,46149.8,45794.2,45469.7,45175,44904.6,44658.9,44435.2,44231.4,44045.1,43877.8
57480.1052408897,54304.580583578,53868.6890183,53412.6633240224,52964.5787091944,52556.1555171006,52212.4823362507,51949.1342753963,51765.8292606372,51651.9724154715,51592.7188674673,51565.3032996781,51537.8141982421,51476.9416582196,51361.0606181689,51197.8649009065,51024.7992307875,50899.4179659113,50889.0602056576,51050.1107826469,51408.7227824903,51948.4889415999,52616.1409507152,53343.4840689948,54075.1966970911,54793.1401590393,55517.167728246,56281.9279646986,57107.0660105351,57977.8167699409,58847.0831319026,59649.233722273,60324.2217784458,60842.1824441962,61211.7702838144,61475.3040627736,61688.7617701981,61899.9133298823,62135.429041842,62403.9707615811,62704.2230668439,62656.5039672039,62573.8970609593,62418.955987207,62141.6198494945,61699.0288438873,61070.6768045833,60260.8924188579,59291.7491718402,58198.3683714291,57026.3076887357,55825.0627987383,54639.2446415563,53506.6066415036,52446.1402376052,51476.0625637124,50631.5960215997,49951.7180244906,49463.0389325295,49167.7122525856,49045.2629735254,50351.8,50351.8,49955.2,49527.1,49072.4,48597.7,48111.2,47621.9,47139.2,46671.6,46226.3,45808.5,45421.3,45065.8,44741.4,44446.6,44176.1,43930.2,43706.4,43502.4,43316,43148.7
57480.1052408897,58269.7673179047,58800.6145268687,59271.2707763301,59617.8875961982,59822.0329813634,59907.100959158,59920.6799511738,59903.0889751687,59872.2140222811,59828.8318185989,59773.3168256599,59721.7471743437,59704.6798300116,59751.1211522077,59869.8657387758,60045.516146949,60239.8177200292,60406.944572454,60503.9845937906,60496.3287621768,60361.1878388754,60086.6217171053,59672.5398832028,59135.3799233843,58522.638076761,57907.41327219,57371.9844442169,56987.0031222136,56800.1131874778,56828.5614216148,57061.6791588282,57460.2495698781,57953.7723791325,58447.4157107367,58845.1293254418,59076.6907187516,59115.9759642052,58976.8119470429,58693.7611923782,58307.6098946509,57459.3349062851,56538.549229099,55565.157629102,54543.9178405278,53469.3806055791,52340.50299396,51179.0424787621,50032.0759883013,48962.2680653098,48036.1618339235,47304.5647171577,46790.1538808957,46483.9322139083,46360.6085948969,46387.7946503725,46530.6811583775,46759.7844006217,47053.6367750146,47408.6467879936,47831.960207001,58106.8,58106.8,57710.2,57282.1,56827.3,56352.5,55865.5,55375.6,54892,54423.5,53977.2,53558.5,53170.5,52814.3,52489.5,52194.6,51924.1,51678.4,51455,51251.4,51065.6,50898.8
57480.1052408897,56548.8184565667,56008.6444385792,55515.0105076909,55098.2720251258,54793.2290348363,54632.8964445986,54636.5033142544,54802.2539557047,55111.0097722845,55545.3156408407,56101.5980605363,56779.263650555,57563.0107088711,58403.8157191118,59220.1135243272,59915.0952498488,60404.0198014037,60647.8280192572,60675.0019425889,60569.6321711626,60439.6828614406,60383.1420972309,60468.3609806664,60731.7404673381,61169.9150621938,61734.6702647067,62338.5499488209,62880.4606311615,63278.1381148744,63484.4666111585,63481.1232778665,63258.9566528749,62814.8241982083,62159.6129395733,61332.2998360975,60397.2120666886,59427.371283248,58486.057782635,57617.4504457144,56849.6599287237,55847.659473764,54960.7111883489,54191.2192323658,53527.99751347,52938.041433622,52368.4942618114,51774.2910377427,51142.972842347,50506.5037065219,49933.1620196048,49491.2428792203,49213.8485535541,49087.4445301751,49056.3978606281,49039.952574932,48973.719270129,48834.1855837816,48655.5144853617,48505.63309757,48450.7943681478,59195.9,59195.9,58799.3,58371.2,57916.4,57441.5,56954.6,56464.6,55980.9,55512.2,55065.8,54647,54258.9,53902.7,53577.8,53282.9,53012.4,52766.6,52543.1,52339.5,52153.7,51987
57480.1052408897,58829.8417559214,59464.6341439764,59899.8687229792,60125.5570496264,60158.3825981852,60041.0864857085,59835.5205743776,59606.8754318484,59407.6408486931,59265.8390689493,59191.3319760511,59188.9606206132,59267.3734187951,59436.0678861609,59697.7476495717,60049.6533906677,60478.530380094,60954.1992826966,61422.2799081568,61818.2413467248,62087.4066114619,62197.0232527575,62132.5017059975,61884.9677857945,61439.0993516973,60773.6483141206,59878.0569486004,58767.5147358611,57484.45762996,56089.8498413658,54653.3208224727,53247.4457108983,51949.2095596727,50833.6646973989,49968.2729692719,49404.3898778464,49162.3567079943,49218.7708237093,49503.0883408909,49907.1984927425,49919.2911978945,49776.9265424885,49428.6051989835,48871.0100429653,48146.7937879443,47333.0816913099,46514.5784427504,45761.0854991794,45114.6249490158,44595.1931956937,44214.7668828623,43988.5874148774,43934.0491512533,44056.6228322726,44338.3501966452,44741.2742863794,45220.1229793093,45731.1643006894,46233.0687022225,46689.3017153053,53235.2,53235.2,52838.6,52410.5,51955.7,51481,50994.3,50504.8,50021.7,49553.7,49108,48689.9,48302.3,47946.5,47621.9,47327.2,47056.7,46810.8,46587.2,46383.3,46197,46029.8
57480.1052408897,54276.3159654905,54497.8673356185,54523.8926049505,54338.7990788463,53966.6336459373,53472.6657719594,52942.3729009528,52461.9606372382,52103.232047404,51914.7664501993,51913.144903609,52084.9036193337,52391.994754439,52784.5814024075,53211.8718730545,53634.7014822019,54033.6447494216,54415.6442170735,54805.4048185322,55234.2474746907,55728.1270249689,56301.3069625255,56954.0523590067,57673.4006683995,58429.3308205532,59183.1628100709,59904.9784863768,60584.4918643271,61224.3116179818,61813.6110678375,62306.816989505,62629.5325043899,62711.3117500841,62512.1274521756,62035.1047670341,61317.9144855046,60427.9873497442,59445.8830890492,58442.6199258996,57465.8508357777,56139.4955088579,54870.8705652998,53703.8441116624,52705.3059664902,51953.6617842762,51524.9464398577,51480.5084932239,51856.2300740757,52639.8889985038,53747.3157925693,55028.3141018637,56292.356881492,57358.1938852278,58086.2260719985,58394.0823331998,58269.0050882306,57762.9951038046,56961.9534930841,55954.6202619514,54821.1611812155,53373.5,53373.5,52976.9,52548.8,52094.1,51619.3,51132.7,50643.1,50160,49691.9,49246.3,48828.1,48440.6,48084.7,47760.2,47465.4,47194.6,46948.4,46724.3,46520.2,46333.8,46166.8
57480.1052408897,59670.6266538768,59686.2207930527,59576.3022227172,59394.8341519723,59164.2768584066,58871.9275526659,58483.5531105851,57966.2951367426,57308.2758294303,56535.0944129054,55704.6769746897,54889.1250676012,54149.7364091673,53524.5262234121,53024.3876493627,52635.1355041814,52326.5468776314,52065.8814805338,51818.6172980618,51557.5945750587,51267.5171023919,50948.5738653074,50620.0031038751,50316.8949124959,50083.1325343396,49966.758676362,50014.6806651532,50269.6289673348,50759.7590750482,51498.172939485,52473.9493938744,53643.7179961768,54930.5075273636,56235.8702004803,57469.1396768994,58576.6842111818,59556.1473535149,60438.4769483088,61254.0041093998,61999.4113474661,62219.7741272503,62201.2598187421,61888.1190727474,61274.5915381192,60412.8223330278,59398.1239253866,58338.0879877287,57316.1930883497,56375.0336636902,55517.323704537,54715.187375936,53934.5373635136,53155.2581995798,52372.6575762837,51596.0389041806,50847.4470813282,50159.6355533119,49582.3030747059,49170.2785047691,48954.9427113462,53927.9,53927.9,53531.3,53103.2,52648.4,52173.7,51687,51197.4,50714.2,50246.1,49800.3,49382.1,48994.5,48638.6,48314,48019.2,47748.7,47502.8,47279.2,47075.5,46889.4,46722.4
57480.1052408897,53439.0783582876,53534.6301558961,53699.9070110132,53879.8712827596,54009.7384752797,54040.1577116583,53949.6799120134,53744.3849686907,53451.839449799,53115.7990915871,52790.199840971,52528.8517484587,52372.5543517146,52333.3152700554,52392.7489242306,52512.0780354134,52651.7091733376,52783.3762260525,52898.6270677439,53006.6083438213,53125.7699574064,53272.2310250478,53444.6993434826,53627.7980937137,53804.7717436136,53966.3811917408,54109.5145944936,54229.5192473027,54318.501613402,54375.4161282034,54419.6902146573,54488.5485933069,54626.2585510509,54863.8704095112,55201.422866573,55599.6518161457,55979.5292248488,56251.718306652,56349.6974233427,56252.9984619519,55579.247986458,54762.8058644734,53863.2170293233,52937.8230292545,52033.538823645,51173.7488630333,50357.6439913824,49569.659297939,48792.263868952,48021.8012059887,47278.5348882026,46602.2453282528,46049.0894732241,45679.2331849039,45523.8733928911,45565.434057761,45743.8493584947,45981.4025742474,46211.52010595,46384.5632436607,49945.2,49945.2,49548.6,49120.5,48665.8,48191.1,47704.7,47215.4,46732.7,46265.1,45819.9,45402.2,45015.1,44659.5,44335.2,44040.5,43770.1,43524.1,43300.3,43096,42909.4,42742
57480.1052408897,56127.6056318727,55879.2542948428,55733.2119589099,55713.4642567563,55815.2563522434,56010.777512032,56264.597444563,56546.2866772046,56836.021459351,57119.9485922013,57383.8170699911,57609.0527730817,57772.2996720682,57842.6643195929,57786.5745855053,57579.2164196461,57216.1503638921,56724.9131896044,56160.0483543061,55590.4055401978,55077.283451127,54654.3221534828,54318.2226599807,54038.6600246416,53781.6765953265,53528.4867052301,53279.7963473237,53046.1882889474,52842.6359851853,52695.4106230101,52631.3497254951,52663.5733002037,52774.7843173529,52913.1188453973,53004.341208666,52982.5061161468,52822.6561868058,52546.6568558861,52211.6623655006,51887.931845063,51273.6215384283,50751.7126741921,50336.9136803306,50019.7241955015,49774.4693310071,49570.1147093079,49375.5074171192,49161.5032158698,48904.9894521904,48590.30279896,48202.5759557653,47724.760011993,47147.7231176481,46485.7800989069,45776.9213568873,45070.4420169331,44413.6066042048,43837.2308270499,43359.0058990017,42990.0206442988,46983.9,46983.9,46587.3,46159.1,45704.4,45229.9,44743.6,44254.7,43772.4,43305.3,42860.5,42443.3,42056.5,41701.3,41377.1,41082.5,40811.9,40565.8,40341.9,40137.6,39950.8,39783.2
57480.1052408897,52442.3563423619,53357.5416483216,54337.4768087451,55331.638462919,56276.0368468915,57117.2108890898,57828.3958172527,58415.2308352444,58903.2594001587,59315.4488820279,59652.4626553696,59889.0632186293,59982.176689362,59895.5691066023,59615.6433014545,59153.2583203379,58541.1145385566,57827.9911613831,57077.2539546948,56360.653869746,55744.985948781,55277.1452356755,54974.3837670718,54827.0685342142,54804.2542725998,54853.1472721582,54906.3461934753,54890.2951729253,54754.8914219062,54490.5597924826,54131.5878944682,53735.6845077698,53352.1343995974,53003.7686296916,52682.0513747222,52354.7681811624,51986.7865068767,51550.8102097697,51034.2501485037,50444.307439745,49395.794627635,48310.3385227958,47239.4349730138,46243.6689819542,45384.1112546817,44709.834844016,44252.7491815821,44031.2406211023,44041.6594715948,44250.3078448963,44604.102608818,45043.0273886194,45514.4857062205,45971.2986231105,46370.9876232424,46679.6707966286,46875.3414023785,46953.251143395,46922.8525062733,46797.4573415017,48197.2,48197.2,47800.6,47372.5,46917.8,46443.2,45956.8,45467.7,44985.3,44518,44073,43655.6,43268.7,42913.3,42589,42294.4,42023.8,41777.6,41553.6,41349.2,41162.4,40994.9
57480.1052408897,60684.0076106999,60631.1386444302,60428.3769490154,60081.9140252416,59619.4772223164,59081.0684743751,58497.4874317574,57878.3310022891,57216.2850067729,56506.0780178476,55756.5392871733,54988.486260421,54226.9747432778,53494.1401381439,52811.4418250997,52209.0946824289,51727.8478295019,51412.9681496942,51300.1586224412,51410.7135273238,51741.0637428942,52253.9740036099,52878.1015982946,53523.9941183238,54103.4633873811,54555.7021970664,54860.256302004,55039.2189772963,55146.6491871369,55250.4547685085,55416.6704982852,55691.9274266485,56086.5568910702,56570.9625772204,57087.7466666802,57573.3706002888,57978.1816732664,58274.4534146583,58460.9747420614,58558.7903087501,58221.6106229282,57842.607790455,57456.8194516487,57098.4365488068,56795.1333145355,56557.4374677329,56382.763631215,56265.4056763865,56189.0656495554,56120.2155409129,56016.7633233095,55837.8434248377,55556.1052076583,55160.9804363996,54660.6653984913,54081.420793877,53458.8423963856,52827.3677523346,52216.8781157156,51661.1199350532,52482.3,52482.3,52085.7,51657.5,51202.8,50728.1,50241.5,49752,49268.9,48801,48355.5,47937.4,47550,47194.2,46869.7,46574.9,46304.3,46058.3,45834.4,45630.5,45444.2,45277.1
57480.1052408897,53385.3049037253,53047.3757785451,52669.9657651226,52237.1376601701,51738.8185516288,51186.4561286042,50616.5510590914,50083.350920348,49643.4456097744,49342.5624363668,49209.6039593146,49255.8629453869,49480.8080651529,49869.733979096,50391.6918326899,50991.431735913,51587.2219635259,52089.0651531791,52434.3804611907,52612.6974497719,52657.3155060989,52613.9136182492,52514.3054221706,52366.763780813,52167.1666133303,51914.739553055,51623.6929962616,51321.4371742098,51048.8952998089,50855.9251723966,50794.7764480778,50906.8907909866,51207.8380423726,51680.9113776311,52281.5738699328,52953.7521404136,53638.0682330296,54279.2340939585,54828.0471464941,55248.4112174208,55116.6724933583,54795.9042443844,54318.8281392275,53749.3777899277,53170.0543899748,52664.4394171984,52319.5343881239,52213.3631465062,52396.0224612375,52857.7663915131,53519.1711796442,54265.2717999615,54982.9239997659,55583.6536917225,56006.8465815267,56214.4459120968,56190.2629558705,55945.0741341239,55506.9422620428,54904.5002009169,56249.8,56249.8,55853.2,55425,54970.3,54495.5,54008.7,53518.9,53035.4,52567.1,52121,51702.6,51314.7,50958.7,50633.9,50339.1,50068.4,49822.4,49598.6,49394.7,49208.5,49041.7
57480.1052408897,54126.058110785,53843.2552476667,53586.3331799548,53377.3033452518,53225.9130923236,53119.3350361399,53024.0238987311,52893.6155143862,52688.6737349189,52390.479090046,52007.8825923921,51575.7929689472,51145.2097877008,50770.5978153188,50492.3934995735,50326.6632335121,50270.7213706259,50317.2403112154,50463.9659739409,50708.235084171,51039.5876773079,51432.2660047858,51846.1923136326,52233.4799728607,52541.4966074237,52717.0986621691,52715.0800834314,52510.8522807863,52119.6464157723,51596.610191403,51027.7677673803,50505.8081532883,50110.2854466284,49900.8030789554,49913.17421961,50157.6006148168,50612.2698834703,51221.6417120958,51895.6654165106,52529.5194580973,52653.4484189743,52562.7205615746,52272.1026961634,51836.749070572,51311.508295098,50725.6400002219,50086.1800022338,49401.2715813104,48701.8960546287,48038.3562914222,47457.1107589169,46984.0613496704,46623.3226620264,46365.136230993,46196.5162730906,46105.2802569506,46077.2711337933,46085.845425291,46095.6035329089,46069.5879327511,55148.8,55148.8,54752.2,54324.1,53869.3,53394.5,52907.7,52418,51934.7,51466.5,51020.6,50602.2,50214.5,49858.5,49533.9,49239,48968.5,48722.6,48498.9,48295,48108.7,47941.8
57480.1052408897,53885.5355755535,54519.2485703122,55142.021964028,55750.320915733,56331.9645985766,56861.897227375,57304.286181932,57624.3440590999,57807.3686454998,57861.9989412659,57812.7529779285,57683.2579446767,57497.3597528419,57292.4585361808,57125.2967742538,57058.7908878621,57137.8684858967,57372.4653773742,57731.3275567208,58149.7444822119,58551.240513837,58862.86003151,59034.6611188823,59044.6035121173,58906.3955339153,58666.6214020625,58396.5083120897,58167.9948758619,58031.4725776224,57992.8481154271,58012.79258811,58037.0574376503,58028.4647850851,57989.5558648382,57964.3948280971,58020.7459937699,58230.6989056377,58645.5727292371,59267.4717907525,60041.2656681833,60473.6515726581,60762.2419624317,60800.1445052611,60540.8168655003,60009.8912378902,59286.7121503095,58461.757374473,57604.4425841062,56751.016338508,55905.4934398445,55056.9214203776,54194.1373688775,53320.9714255697,52466.2753690879,51677.6535573261,51011.2721655033,50514.4760097407,50205.1085743783,50074.7382798369,50108.0103474438,47238.2,47238.2,46841.6,46413.5,45958.8,45484.2,44997.9,44509,44026.6,43559.5,43114.7,42697.4,42310.6,41955.3,41631.1,41336.5,41066,40820.1,40596.1,40391.9,40205.2,40037.6
57480.1052408897,56507.1755799629,57045.7668607422,57492.2599276074,57811.8426967924,58021.4911927891,58168.9764039103,58298.1645545808,58422.0565906594,58528.7357365552,58606.9108707436,58671.3648976189,58759.664723548,58915.4929541243,59167.5626710536,59519.5212513337,59947.4575802995,60400.7632033932,60811.6205962081,61111.448121328,61256.9955210579,61243.7574843126,61104.7364324657,60893.4649019599,60666.5344247255,60462.6371584417,60290.8210093366,60128.9395194863,59938.8950220985,59684.8289123862,59344.891176566,58913.9078394189,58394.7930190945,57795.8894941468,57133.9163460109,56428.9453858118,55702.3146373069,54975.874169332,54280.140632737,53661.1761470024,53182.964405753,52581.548436595,52236.010247385,52174.3089211138,52395.7283348983,52864.8086874987,53506.5432014222,54214.7966078584,54877.2625160351,55401.9715361351,55735.4034768531,55864.2883899129,55799.6499369661,55559.8257716984,55152.5488434673,54575.0982813161,53830.8276519767,52945.6907658676,51969.3455878612,50961.4052643489,49976.472872925,53111.5,53111.5,52714.9,52286.7,51832,51357.3,50870.6,50381.1,49898,49430,48984.3,48566.2,48178.7,47822.9,47498.3,47203.6,46932.8,46686.8,46462.9,46258.8,46072.4,45905.4
57480.1052408897,52754.8341655415,53596.7911872239,54397.2110474387,55103.5071301663,55675.1323498871,56092.789387119,56359.5337035646,56497.1340513659,56538.0851898726,56520.5179065856,56487.4697692071,56483.8743213519,56546.8230193248,56690.9271291949,56898.7709865715,57126.6855025527,57320.0636035714,57433.7128428407,57445.6789386712,57359.8207989942,57201.0950594625,57001.993287203,56792.6209567442,56598.1814527361,56433.9889459013,56310.349006113,56232.4574454039,56209.6584046433,56254.1246644281,56379.2395900782,56589.6363451287,56876.842385078,57215.2612757134,57568.9960021508,57906.0687878981,58203.2829569288,58443.86091012,58604.8178082936,58657.4310295837,58579.8292380189,57986.9248372811,57289.252624292,56552.522591385,55845.9915328574,55223.8462423474,54709.1088653793,54300.1216274101,53987.6789124878,53764.5381241234,53622.9414356179,53552.0195948422,53529.9616252247,53525.3364263533,53501.8427854265,53431.1649267413,53299.9474768517,53110.9227804045,52876.0240183091,52596.8243150221,52260.1459838105,56750.7,56750.7,56354.1,55926,55471.3,54996.4,54509.6,54019.8,53536.3,53067.9,52621.8,52203.2,51815.4,51459.3,51134.5,50839.6,50569.1,50323.2,50099.5,49895.6,49709.4,49542.6
57480.1052408897,51133.1013995418,50875.058094055,50631.8769641262,50406.4432080625,50226.2792857061,50135.0583845225,50185.5111767341,50424.4778839537,50881.9422745062,51554.2599238538,52392.4139397338,53301.760881215,54156.9974973887,54837.5977363849,55261.7272950422,55405.8292249034,55299.9519331782,55007.4887966835,54603.5990057412,54162.1098568261,53746.8382130973,53408.9389239796,53184.8728682078,53100.1330518466,53172.2564283659,53413.0808850909,53820.3889786204,54360.3731657823,54958.4204299545,55510.1508062363,55918.7080456602,56128.9384422825,56139.4162469656,55992.7415470702,55765.2972546737,55543.6982750123,55403.180219728,55385.9032649547,55492.3675660079,55692.8402099351,55581.8277473092,55465.3503002508,55332.766247187,55193.4772108433,55056.7612413505,54911.6307575749,54722.7647339888,54438.6108008354,54012.7168002678,53419.4874156626,52654.8991767653,51742.7419224571,50725.8993288187,49666.6513657221,48646.7962179495,47742.233166022,46995.0297278301,46411.8333506798,45991.2906152441,45746.6472962936,51073.6,51073.6,50677,50248.8,49794.1,49319.4,48832.9,48343.5,47860.7,47393,46947.6,46529.8,46142.5,45786.8,45462.4,45167.6,44897,44651.1,44427.2,44223.3,44037,43869.7
57480.1052408897,51707.742293796,51745.1444075071,51708.1996782495,51628.9038987441,51521.6822139784,51385.0558951905,51212.0361919076,51001.2098877172,50760.2508126829,50513.5251187628,50295.6914293953,50140.6926372087,50067.3001144703,50077.6580961951,50158.7173772432,50288.9050713015,50443.6200746947,50601.1561458258,50753.4340168861,50910.2637321646,51090.5689590006,51301.1854906807,51526.0488289924,51732.6755189625,51896.1665847833,52022.2640568424,52154.4136520843,52351.4364479197,52658.9265605692,53085.3426720909,53594.2504304815,54114.1330907714,54560.360731794,54861.3080672291,54981.0650056449,54924.6549570857,54730.3793372405,54450.038483095,54133.2196830973,53821.8026444888,53178.1515064886,52592.4790424521,52096.270394056,51717.1436037848,51467.6833785405,51324.5907112384,51225.6143132943,51087.6585494147,50834.8719931844,50424.4052296485,49858.4297708491,49183.0144358641,48471.0927207372,47803.4493406408,47245.9025921749,46826.8445036364,46533.727875527,46333.425905757,46192.5132512066,46083.1663525867,50156.2,50156.2,49759.6,49331.5,48876.8,48402.1,47915.6,47426.4,46943.6,46476,46030.8,45613.1,45225.9,44870.3,44545.9,44251.2,43980.7,43734.7,43510.8,43306.7,43120.1,42952.7
